"sex","sow","group.order","age","date","time","testday","context","cort_ngml","plate.name.cort","uniq.group","uniq.id","oxyt_pgml","plate.name.oxyt","time.n","time.n.z","age.z"
"m",5,2,61,2020-11-03,10:00:00,"Baseline3","Baseline",3.214,"Petra Cort 11.05.21","DG-3_W","DG-3_W_1",47.888,"BS_OXT_06.05.21",10,0.381443237386461,1.02765094108416
"m",5,2,61,2020-11-03,10:34:00,"Separation","Separation",16.721,"Petra Cort 11.05.21","DG-3_W","DG-3_W_1",24.497,"BS_OXT_06.05.21",10.5666666666667,0.928900343737335,1.02765094108416
"m",5,2,61,2020-11-03,10:55:00,"Reunion","Reunion",7.448,"Petra Cort 11.05.21","DG-3_W","DG-3_W_1",52.202,"BS_OXT_06.05.21",10.9166666666667,1.26703561530699,1.02765094108416
"m",5,1,28,2020-10-01,08:42:00,"Weaning","Weaning",12.236,"Petra_Cort_12.04.21","DG-3_W","DG-3_W_1",222.824,"BS_OXT_16.12.20",8.7,-0.874487771300841,-1.51721113840229
"m",5,1,47,2020-10-20,08:25:00,"Baseline2","Baseline",2.715,"Petra Cort 14.06.21","DG-3_W","DG-3_W_1",41.664,"BS_OXT_13.07.21",8.41666666666667,-1.14821632447628,-0.0519875168797908
"m",5,1,35,2020-10-08,08:44:00,"Play","Play",7.378,"Petra_Cort_07.04.21","DG-3_W","DG-3_W_1",219.168,"BS_OXT_16.12.20",8.73333333333333,-0.842284412103731,-0.977391909420317
"m",5,1,36,2020-10-09,08:49:00,"Baseline1","Baseline",7.143,"Petra_Cort_07.04.21","DG-3_W","DG-3_W_1",103.729,"BS_OXT_03.03.21",8.81666666666667,-0.761776014110954,-0.900274876708607
"m",6,2,28,2020-11-12,09:10:00,"Weaning","Weaning",15.492,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_1",NA,NA,9.16666666666667,-0.423640742541297,-1.51721113840229
"m",6,2,35,2020-11-19,09:43:00,"Play","Play",5.086,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_1",106.642,"BS_OXT_29.03.21",9.71666666666667,0.107714684211023,-0.977391909420317
"m",6,2,36,2020-11-20,09:56:00,"Baseline1","Baseline",5.999,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_1",136.027,"BS_OXT_29.03.21",9.93333333333333,0.31703651899224,-0.900274876708607
"m",6,1,64,2020-12-18,08:06:00,"Baseline3","Baseline",12.57,"Petra Cort 27.05.21","DG-4_F","DG-4_F_1",127.166,"BS_OXT_18.05.21",8.1,-1.45414823684883,1.25900203921929
"m",6,1,64,2020-12-18,08:30:00,"Separation","Separation",7.035,"Petra Cort 27.05.21","DG-4_F","DG-4_F_1",37.412,"BS_OXT_18.05.21",8.5,-1.0677079264835,1.25900203921929
"m",6,1,64,2020-12-18,08:49:00,"Reunion","Reunion",7.916,"Petra Cort 27.05.21","DG-4_F","DG-4_F_1",161.432,"BS_OXT_18.05.21",8.81666666666667,-0.761776014110954,1.25900203921929
"m",6,1,49,2020-12-03,08:15:00,"Baseline2","Baseline",2.807,"Petra Cort 15.06.21","DG-4_F","DG-4_F_1",NA,NA,8.25,-1.30923312046183,0.10224654854363
"m",7,1,28,2020-08-20,08:41:00,"Weaning","Weaning",14.071,"PM_Cort_19.02.21","DG-2_W","DG-2_W_1",152.411,"BS_OXT_08.12.20",8.68333333333333,-0.890589450899395,-1.51721113840229
"m",7,1,35,2020-08-27,08:44:00,"Play","Play",8.6,"PM_Cort_19.02.21","DG-2_W","DG-2_W_1",152.902,"BS_OXT_15.12.20",8.73333333333333,-0.842284412103731,-0.977391909420317
"m",7,1,36,2020-08-28,08:43:00,"Baseline1","Baseline",5.191,"Petra_Cort_12.04.21","DG-2_W","DG-2_W_1",262.669,"BS_OXT_15.12.20",8.71666666666667,-0.858386091702285,-0.900274876708607
"m",7,1,47,2020-09-08,08:21:00,"Baseline2","Baseline",3.283,"Petra Cort 11.06.21","DG-2_W","DG-2_W_1",144.853,"BS_OXT_12.07.21",8.35,-1.2126230428705,-0.0519875168797908
"m",7,2,60,2020-09-21,09:41:00,"Baseline3","Baseline",4.132,"Petra_Cort_28.04.21","DG-2_W","DG-2_W_1",81.615,"BS_OXT_21.04.21",9.68333333333333,0.0755113250139132,0.950533908372446
"m",7,2,60,2020-09-21,10:11:00,"Separation","Separation",14.343,"Petra_Cort_28.04.21","DG-2_W","DG-2_W_1",73.227,"BS_OXT_21.04.21",10.1833333333333,0.558561712970567,0.950533908372446
"m",7,2,60,2020-09-21,10:31:00,"Reunion","Reunion",7.458,"Petra_Cort_28.04.21","DG-2_W","DG-2_W_1",141.704,"BS_OXT_21.04.21",10.5166666666667,0.880595304941671,0.950533908372446
"m",9,1,28,2020-11-12,08:53:00,"Weaning","Weaning",12.66,"Petra_Cort_12.04.21","DG-4_W","DG-4_W_1",56.493,"BS_OXT_03.03.21",8.88333333333333,-0.697369295716734,-1.51721113840229
"m",9,1,35,2020-11-19,08:50:00,"Play","Play",7.962,"Petra_Cort_12.04.21","DG-4_W","DG-4_W_1",148.713,"BS_OXT_29.03.21",8.83333333333333,-0.745674334512399,-0.977391909420317
"m",9,1,36,2020-11-20,08:48:00,"Baseline1","Baseline",17.546,"Petra_Cort_12.04.21","DG-4_W","DG-4_W_1",NA,NA,8.8,-0.777877693709509,-0.900274876708607
"m",9,1,62,2020-12-16,08:57:00,"Separation","Separation",39.06,"Petra Cort 27.05.21","DG-4_W","DG-4_W_1",73.043,"BS_OXT_18.05.21",8.95,-0.632962577322514,1.10476797379587
"m",9,1,62,2020-12-16,09:16:00,"Reunion","Reunion",10.067,"Petra Cort 27.05.21","DG-4_W","DG-4_W_1",39.453,"BS_OXT_18.05.21",9.26666666666667,-0.327030664949965,1.10476797379587
"m",9,1,48,2020-12-02,08:25:00,"Baseline2","Baseline",7.734,"Petra Cort 16.06.21","DG-4_W","DG-4_W_1",NA,NA,8.41666666666667,-1.14821632447628,0.0251295158319197
"m",10,2,28,2020-08-20,09:15:00,"Weaning","Weaning",17.656,"PM_Cort_19.02.21","DG-2_F","DG-2_F_1",NA,NA,9.25,-0.343132344548521,-1.51721113840229
"m",10,2,35,2020-08-27,09:33:00,"Play","Play",14.461,"PM_Cort_19.02.21","DG-2_F","DG-2_F_1",NA,NA,9.55,-0.0533021117745275,-0.977391909420317
"m",10,2,36,2020-08-28,09:08:00,"Baseline1","Baseline",14.58,"Petra_Cort_07.04.21","DG-2_F","DG-2_F_1",297.87,"BS_OXT_15.12.20",9.13333333333333,-0.455844101738407,-0.900274876708607
"m",12,1,64,2020-11-06,08:26:00,"Baseline3","Baseline",4.648,"Petra Cort 14.05.21","DG-3_F","DG-3_F_1",243.83,"BS_OXT_10.05.21",8.43333333333333,-1.13211464487772,1.25900203921929
"m",12,1,64,2020-11-06,08:53:00,"Separation","Separation",10.091,"Petra Cort 14.05.21","DG-3_F","DG-3_F_1",162.657,"BS_OXT_10.05.21",8.88333333333333,-0.697369295716734,1.25900203921929
"m",12,1,64,2020-11-06,09:12:00,"Reunion","Reunion",5.492,"Petra Cort 14.05.21","DG-3_F","DG-3_F_1",183.64,"BS_OXT_10.05.21",9.2,-0.391437383344187,1.25900203921929
"m",12,1,50,2020-10-23,08:25:00,"Baseline2","Baseline",3.888,"Petra Cort 14.06.21","DG-3_F","DG-3_F_1",141.51,"BS_OXT_13.07.21",8.41666666666667,-1.14821632447628,0.179363581255341
"m",12,1,55,2020-10-28,09:39:00,"Baseline2","Baseline",3.757,"Petra Cort 14.06.21","DG-3_F","DG-3_F_1",NA,NA,9.65,0.043307965816803,0.564948744813893
"m",16,1,28,2021-01-14,08:53:00,"Weaning","Weaning",26.555,"Petra_Cort_16.04.21","DG-5_W","DG-5_W_1",NA,NA,8.88333333333333,-0.697369295716734,-1.51721113840229
"m",16,1,35,2021-01-21,08:36:00,"Play","Play",5.637,"Petra_Cort_16.04.21","DG-5_W","DG-5_W_1",92.677,"BS_OXT_30.03.21",8.6,-0.971097848892171,-0.977391909420317
"m",16,1,36,2021-01-22,08:43:00,"Baseline1","Baseline",6.278,"Petra_Cort_16.04.21","DG-5_W","DG-5_W_1",68.553,"BS_OXT_21.04.21",8.71666666666667,-0.858386091702285,-0.900274876708607
"m",16,2,50,2021-02-05,11:08:00,"Baseline2","Baseline",2.415,"Petra Cort 22.06.21","DG-5_W","DG-5_W_1",NA,NA,11.1333333333333,1.47635745008821,0.179363581255341
"m",16,2,64,2021-02-19,09:15:00,"Baseline3","Baseline",1.988,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_1",100.595,"BS_OXT_25.05.21",9.25,-0.343132344548521,1.25900203921929
"m",16,2,64,2021-02-19,09:40:00,"Separation","Separation",10.175,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_1",87.826,"BS_OXT_25.05.21",9.66666666666667,0.0594096454153572,1.25900203921929
"m",16,2,64,2021-02-19,10:00:00,"Reunion","Reunion",8.913,"Petra.Cort.01.06.21","DG-5_W","DG-5_W_1",88.504,"BS_OXT_25.05.21",10,0.381443237386461,1.25900203921929
"m",17,2,28,2021-01-14,09:27:00,"Weaning","Weaning",15.554,"Petra_Cort_15.04.21","DG-5_F","DG-5_F_1",NA,NA,9.45,-0.14991218936586,-1.51721113840229
"m",17,2,35,2021-01-21,09:49:00,"Play","Play",4.507,"Petra_Cort_16.04.21","DG-5_F","DG-5_F_1",101.544,"BS_OXT_30.03.21",9.81666666666667,0.204324761802354,-0.977391909420317
"m",17,2,36,2021-01-22,09:32:00,"Baseline1","Baseline",7.708,"Petra_Cort_15.04.21","DG-5_F","DG-5_F_1",143.98,"BS_OXT_30.03.21",9.53333333333333,-0.0694037913730834,-0.900274876708607
"m",17,1,48,2021-02-03,08:30:00,"Baseline2","Baseline",3.31,"Petra Cort 21.06.21","DG-5_F","DG-5_F_1",NA,NA,8.5,-1.0677079264835,0.0251295158319197
"m",17,1,50,2021-02-05,08:25:00,"Baseline2","Baseline",2.709,"Petra Cort 21.06.21","DG-5_F","DG-5_F_1",79.079,"BS_OXT_13.07.21",8.41666666666667,-1.14821632447628,0.179363581255341
"m",17,1,53,2021-02-08,08:15:00,"Baseline2","Baseline",4.191,"Petra Cort 21.06.21","DG-5_F","DG-5_F_1",232.804,"BS_OXT_13.07.21",8.25,-1.30923312046183,0.410714679390472
"m",17,1,62,2021-02-17,08:27:00,"Baseline3","Baseline",2.409,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_1",68.907,"BS_OXT_19.05.21",8.45,-1.11601296527917,1.10476797379587
"m",17,1,62,2021-02-17,08:53:00,"Separation","Separation",4.732,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_1",40.329,"BS_OXT_19.05.21",8.88333333333333,-0.697369295716734,1.10476797379587
"m",17,1,62,2021-02-17,09:12:00,"Reunion","Reunion",5.869,"Petra.Cort.01.06.21","DG-5_F","DG-5_F_1",99.107,"BS_OXT_19.05.21",9.2,-0.391437383344187,1.10476797379587
"m",5,2,60,2020-11-02,09:20:00,"Baseline3","Baseline",6.489,"Petra Cort 11.05.21","DG-3_W","DG-3_W_2",91.534,"BS_OXT_22.04.21",9.33333333333333,-0.262623946555744,0.950533908372446
"m",5,2,60,2020-11-02,09:45:00,"Separation","Separation",17.189,"Petra Cort 11.05.21","DG-3_W","DG-3_W_2",130.679,"BS_OXT_22.04.21",9.75,0.139918043408134,0.950533908372446
"m",5,2,60,2020-11-02,10:03:00,"Reunion","Reunion",12.528,"Petra Cort 11.05.21","DG-3_W","DG-3_W_2",156.196,"BS_OXT_22.04.21",10.05,0.429748276182127,0.950533908372446
"m",5,2,46,2020-10-19,11:40:00,"Baseline2","Baseline",2.091,"Petra Cort 11.06.21","DG-3_W","DG-3_W_2",NA,NA,11.6666666666667,1.99161119724197,-0.129104549591501
"m",5,1,28,2020-10-01,08:47:00,"Weaning","Weaning",18.672,"Petra_Cort_12.04.21","DG-3_W","DG-3_W_2",309.777,"BS_OXT_16.12.20",8.78333333333333,-0.793979373308065,-1.51721113840229
"m",5,1,35,2020-10-08,08:47:00,"Play","Play",9.659,"Petra_Cort_07.04.21","DG-3_W","DG-3_W_2",193.202,"BS_OXT_16.12.20",8.78333333333333,-0.793979373308065,-0.977391909420317
"m",5,1,36,2020-10-09,08:41:00,"Baseline1","Baseline",11.837,"Petra_Cort_07.04.21","DG-3_W","DG-3_W_2",213.153,"BS_OXT_03.03.21",8.68333333333333,-0.890589450899395,-0.900274876708607
"m",6,2,36,2020-11-20,09:36:00,"Baseline1","Baseline",9.561,"Petra_Cort_15.04.21","DG-4_F","DG-4_F_2",NA,NA,9.6,-0.00499707297886308,-0.900274876708607
"m",6,2,64,2020-12-18,11:06:00,"Baseline3","Baseline",4.6,"Petra Cort 27.05.21","DG-4_F","DG-4_F_2",51.95,"BS_OXT_18.05.21",11.1,1.4441540908911,1.25900203921929
"m",6,2,64,2020-12-18,11:32:00,"Separation","Separation",6.947,"Petra Cort 27.05.21","DG-4_F","DG-4_F_2",44.755,"BS_OXT_18.05.21",11.5333333333333,1.86279776045353,1.25900203921929
"m",6,2,64,2020-12-18,11:51:00,"Reunion","Reunion",12.854,"Petra Cort 27.05.21","DG-4_F","DG-4_F_2",47.665,"BS_OXT_18.05.21",11.85,2.16872967282608,1.25900203921929
"m",6,1,50,2020-12-04,08:20:00,"Baseline2","Baseline",3.985,"Petra Cort 12.07.21","DG-4_F","DG-4_F_2",285.265,"BS_OXT_12.07.21",8.33333333333333,-1.22872472246905,0.179363581255341
"m",6,2,50,2020-12-04,11:35:00,"Baseline2","Baseline",5.721,"Petra Cort 15.06.21","DG-4_F","DG-4_F_2",NA,NA,11.5833333333333,1.9111027992492,0.179363581255341
"f",7,1,28,2020-08-20,08:44:00,"Weaning","Weaning",10.343,"PM_Cort_19.02.21","DG-2_W","DG-2_W_2",119.093,"BS_OXT_08.12.20",8.73333333333333,-0.842284412103731,-1.51721113840229
"f",7,1,35,2020-08-27,08:40:00,"Play","Play",15.157,"PM_Cort_19.02.21","DG-2_W","DG-2_W_2",188.784,"BS_OXT_15.12.20",8.66666666666667,-0.906691130497951,-0.977391909420317
"f",7,1,36,2020-08-28,08:39:00,"Baseline1","Baseline",10.786,"Petra_Cort_07.04.21","DG-2_W","DG-2_W_2",352.973,"BS_OXT_15.12.20",8.65,-0.922792810096505,-0.900274876708607
"f",7,2,48,2020-09-09,11:02:00,"Baseline2","Baseline",4.995,"Petra Cort 11.06.21","DG-2_W","DG-2_W_2",327.092,"BS_OXT_21.04.21",11.0333333333333,1.37974737249688,0.0251295158319197
"f",7,2,63,2020-09-24,09:21:00,"Baseline3","Baseline",11.219,"Petra_Cort_29.04.21","DG-2_W","DG-2_W_2",201.966,"BS_OXT_22.04.21",9.35,-0.24652226695719,1.18188500650758
"f",7,2,63,2020-09-24,09:50:00,"Separation","Separation",12.337,"Petra_Cort_29.04.21","DG-2_W","DG-2_W_2",127.369,"BS_OXT_22.04.21",9.83333333333333,0.22042644140091,1.18188500650758
"f",7,2,63,2020-09-24,10:09:00,"Reunion","Reunion",10.89,"Petra_Cort_29.04.21","DG-2_W","DG-2_W_2",299.567,"BS_OXT_22.04.21",10.15,0.526358353773457,1.18188500650758
"m",9,1,28,2020-11-12,08:46:00,"Weaning","Weaning",18.053,"Petra_Cort_12.04.21","DG-4_W","DG-4_W_2",97.906,"BS_OXT_03.03.21",8.76666666666667,-0.810081052906619,-1.51721113840229
"m",9,2,62,2020-12-16,11:32:00,"Baseline3","Baseline",9.648,"Petra Cort 27.05.21","DG-4_W","DG-4_W_2",48.721,"BS_OXT_18.05.21",11.5333333333333,1.86279776045353,1.10476797379587
"m",9,2,62,2020-12-16,11:57:00,"Separation","Separation",29.207,"Petra Cort 27.05.21","DG-4_W","DG-4_W_2",71.097,"BS_OXT_18.05.21",11.95,2.26533975041741,1.10476797379587
"m",9,2,62,2020-12-16,12:18:00,"Reunion","Reunion",10.883,"Petra Cort 27.05.21","DG-4_W","DG-4_W_2",68.376,"BS_OXT_18.05.21",12.3,2.60347502198707,1.10476797379587
"m",9,2,49,2020-12-03,10:50:00,"Baseline2","Baseline",6.187,"Petra Cort 16.06.21","DG-4_W","DG-4_W_2",NA,NA,10.8333333333333,1.18652721731422,0.10224654854363
"m",9,1,53,2020-12-07,09:02:00,"Baseline2","Baseline",8.598,"Petra Cort 12.07.21","DG-4_W","DG-4_W_2",197.16,"BS_OXT_12.07.21",9.03333333333333,-0.552454179329738,0.410714679390472
"f",10,1,46,2020-09-07,08:40:00,"Baseline2","Baseline",3.594,"Petra Cort 03.06.21","DG-2_F","DG-2_F_2",NA,NA,8.66666666666667,-0.906691130497951,-0.129104549591501
"f",10,2,47,2020-09-08,11:01:00,"Baseline2","Baseline",4.204,"Petra Cort 03.06.21","DG-2_F","DG-2_F_2",146.208,"BS_OXT_21.04.21",11.0166666666667,1.36364569289832,-0.0519875168797908
"f",10,1,48,2020-09-09,08:36:00,"Baseline2","Baseline",6.43,"Petra Cort 09.06.21","DG-2_F","DG-2_F_2",NA,NA,8.6,-0.971097848892171,0.0251295158319197
"f",10,2,62,2020-09-23,09:15:00,"Baseline3","Baseline",4.636,"Petra_Cort_29.04.21","DG-2_F","DG-2_F_2",180.432,"BS_OXT_22.04.21",9.25,-0.343132344548521,1.10476797379587
"f",10,2,62,2020-09-23,09:45:00,"Separation","Separation",36.277,"Petra_Cort_29.04.21","DG-2_F","DG-2_F_2",282.865,"BS_OXT_22.04.21",9.75,0.139918043408134,1.10476797379587
"f",10,2,62,2020-09-23,10:08:00,"Reunion","Reunion",15.555,"Petra_Cort_29.04.21","DG-2_F","DG-2_F_2",231.57,"BS_OXT_22.04.21",10.1333333333333,0.510256674174901,1.10476797379587
"m",12,2,62,2020-11-04,09:58:00,"Baseline3","Baseline",3.266,"Petra Cort 11.05.21","DG-3_F","DG-3_F_2",134.637,"BS_OXT_06.05.21",9.96666666666667,0.34923987818935,1.10476797379587
"m",12,2,62,2020-11-04,10:23:00,"Separation","Separation",13.475,"Petra Cort 11.05.21","DG-3_F","DG-3_F_2",143.498,"BS_OXT_06.05.21",10.3833333333333,0.751781868153228,1.10476797379587
"m",12,2,62,2020-11-04,10:44:00,"Reunion","Reunion",14.866,"Petra Cort 11.05.21","DG-3_F","DG-3_F_2",301.275,"BS_OXT_06.05.21",10.7333333333333,1.08991713972289,1.10476797379587
"m",12,2,28,2020-10-01,09:06:00,"Weaning","Weaning",17.845,"Petra_Cort_07.04.21","DG-3_F","DG-3_F_2",NA,NA,9.1,-0.488047460935517,-1.51721113840229
"m",12,1,47,2020-10-20,08:20:00,"Baseline2","Baseline",3.655,"Petra Cort 11.06.21","DG-3_F","DG-3_F_2",198.772,"BS_OXT_13.07.21",8.33333333333333,-1.22872472246905,-0.0519875168797908
"m",12,1,48,2020-10-21,08:25:00,"Baseline2","Baseline",3.222,"Petra Cort 14.06.21","DG-3_F","DG-3_F_2",NA,NA,8.41666666666667,-1.14821632447628,0.0251295158319197
"m",12,2,35,2020-10-08,09:46:00,"Play","Play",9.958,"Petra_Cort_07.04.21","DG-3_F","DG-3_F_2",173.768,"BS_OXT_03.03.21",9.76666666666667,0.156019723006689,-0.977391909420317
"m",16,1,28,2021-01-14,08:42:00,"Weaning","Weaning",7.18,"Petra_Cort_16.04.21","DG-5_W","DG-5_W_2",94.541,"BS_OXT_30.03.21",8.7,-0.874487771300841,-1.51721113840229
